Time	(25) S1	(26) S2	(27) S3	(28) S4	
8.5854	-0.06	-0.06	-0.06	-0.0400406	
8.5856	-0.06	-0.06	-0.06	-0.04004069	
8.5858	-0.06	-0.06	-0.06	-0.04004078	
8.585999	-0.06	-0.06	-0.06	-0.04004087	
8.5862	-0.06	-0.06	-0.06	-0.04004095	
8.5864	-0.06	-0.06	-0.06	-0.04004103	
8.586599	-0.06	-0.06	-0.06	-0.04004112	
8.5868	-0.06	-0.06	-0.06	-0.0400412	
8.587	-0.06	-0.06	-0.06	-0.04004129	
8.5872	-0.06	-0.06	-0.06	-0.04004137	
8.587399	-0.06	-0.06	-0.06	-0.04004145	
8.5876	-0.06	-0.06	-0.06	-0.04004153	
8.5878	-0.06	-0.06	-0.06	-0.04004161	
8.587999	-0.06	-0.06	-0.06	-0.0400417	
8.5882	-0.06	-0.06	-0.06	-0.04004178	
8.5884	-0.06	-0.06	-0.06	-0.04004186	
8.5886	-0.06	-0.06	-0.06	-0.04004194	
8.588799	-0.06	-0.06	-0.06	-0.04004202	
8.589	-0.06	-0.06	-0.06	-0.0400421	
8.5892	-0.06	-0.06	-0.06	-0.04004218	
8.589399	-0.06	-0.06	-0.06	-0.04004226	
8.5896	-0.06	-0.06	-0.06	-0.04004233	
8.5898	-0.06	-0.06	-0.06	-0.04004241	
8.59	-0.06	-0.06	-0.06	-0.04004249	
8.590199	-0.06	-0.06	-0.06	-0.04004256	
8.5904	-0.06	-0.06	-0.06	-0.04004264	
8.5906	-0.06	-0.06	-0.06	-0.04004272	
8.590799	-0.06	-0.06	-0.06	-0.04004279	
8.591	-0.06	-0.06	-0.06	-0.04004287	
8.5912	-0.06	-0.06	-0.06	-0.04004294	
8.5914	-0.06	-0.06	-0.06	-0.04004301	
8.591599	-0.06	-0.06	-0.06	-0.04004308	
8.5918	-0.06	-0.06	-0.06	-0.04004315	
8.592	-0.06	-0.06	-0.06	-0.04004322	
8.592199	-0.06	-0.06	-0.06	-0.04004329	
8.5924	-0.06	-0.06	-0.06	-0.04004336	
8.5926	-0.06	-0.06	-0.06	-0.04004342	
8.5928	-0.06	-0.06	-0.06	-0.04004349	
8.592999	-0.06	-0.06	-0.06	-0.04004356	
8.5932	-0.06	-0.06	-0.06	-0.04004362	
8.5934	-0.06	-0.06	-0.06	-0.04004368	
8.593599	-0.06	-0.06	-0.06	-0.04004374	
8.5938	-0.06	-0.06	-0.06	-0.0400438	
8.594	-0.06	-0.06	-0.06	-0.04004386	
8.5942	-0.06	-0.06	-0.06	-0.04004392	
8.594399	-0.06	-0.06	-0.06	-0.04004397	
8.5946	-0.06	-0.06	-0.06	-0.04004402	
8.5948	-0.06	-0.06	-0.06	-0.04004408	
8.594999	-0.06	-0.06	-0.06	-0.04004413	
8.5952	-0.06	-0.06	-0.06	-0.04004418	
8.5954	-0.06	-0.06	-0.06	-0.04004423	
8.5956	-0.06	-0.06	-0.06	-0.04004429	
8.595799	-0.06	-0.06	-0.06	-0.04004433	
8.596	-0.06	-0.06	-0.06	-0.04004438	
8.5962	-0.06	-0.06	-0.06	-0.04004443	
8.596399	-0.06	-0.06	-0.06	-0.04004447	
8.5966	-0.06	-0.06	-0.06	-0.04004452	
8.5968	-0.06	-0.06	-0.06	-0.04004456	
8.597	-0.06	-0.06	-0.06	-0.04004461	
8.597199	-0.06	-0.06	-0.06	-0.04004465	
8.5974	-0.06	-0.06	-0.06	-0.04004469	
8.5976	-0.06	-0.06	-0.06	-0.04004473	
8.5978	-0.06	-0.06	-0.06	-0.04004477	
8.598	-0.06	-0.06	-0.06	-0.0400448	
8.5982	-0.06	-0.06	-0.06	-0.04004484	
8.5984	-0.06	-0.06	-0.06	-0.04004488	
8.598599	-0.06	-0.06	-0.06	-0.04004491	
8.5988	-0.06	-0.06	-0.06	-0.04004494	
8.599	-0.06	-0.06	-0.06	-0.04004498	
8.5992	-0.06	-0.06	-0.06	-0.04004501	
8.5994	-0.06	-0.06	-0.06	-0.04004504	
8.5996	-0.06	-0.06	-0.06	-0.04004507	
8.5998	-0.06	-0.06	-0.06	-0.0400451	
8.599999	-0.06	-0.06	-0.06	-0.04004512	
8.6002	-0.06	-0.06	-0.06	-0.04004515	
8.6004	-0.06	-0.06	-0.06	-0.04004518	
8.6006	-0.06	-0.06	-0.06	-0.04004521	
8.6008	-0.06	-0.06	-0.06	-0.04004523	
8.601	-0.06	-0.06	-0.06	-0.04004525	
8.6012	-0.06	-0.06	-0.06	-0.04004528	
8.601399	-0.06	-0.06	-0.06	-0.0400453	
8.6016	-0.06	-0.06	-0.06	-0.04004532	
8.6018	-0.06	-0.06	-0.06	-0.04004535	
8.602	-0.06	-0.06	-0.06	-0.04004537	
8.6022	-0.06	-0.06	-0.06	-0.04004539	
8.6024	-0.06	-0.06	-0.06	-0.04004541	
8.6026	-0.06	-0.06	-0.06	-0.04004543	
8.602799	-0.06	-0.06	-0.06	-0.04004545	
8.603	-0.06	-0.06	-0.06	-0.04004547	
8.6032	-0.06	-0.06	-0.06	-0.04004549	
8.6034	-0.06	-0.06	-0.06	-0.04004551	
8.6036	-0.06	-0.06	-0.06	-0.04004553	
8.6038	-0.06	-0.06	-0.06	-0.04004555	
8.604	-0.06	-0.06	-0.06	-0.04004557	
8.604199	-0.06	-0.06	-0.06	-0.04004559	
8.6044	-0.06	-0.06	-0.06	-0.0400456	
8.6046	-0.06	-0.06	-0.06	-0.04004562	
8.6048	-0.06	-0.06	-0.06	-0.04004564	
8.605	-0.06	-0.06	-0.06	-0.04004566	
8.6052	-0.06	-0.06	-0.06	-0.04004567	
8.6054	-0.06	-0.06	-0.06	-0.04004569	
8.605599	-0.06	-0.06	-0.06	-0.04004571	
8.6058	-0.06	-0.06	-0.06	-0.04004572	
8.606	-0.06	-0.06	-0.06	-0.04004573	
8.6062	-0.06	-0.06	-0.06	-0.04004575	
8.6064	-0.06	-0.06	-0.06	-0.04004575	
8.6066	-0.06	-0.06	-0.06	-0.04004576	
8.6068	-0.06	-0.06	-0.06	-0.04004576	
8.606999	-0.06	-0.06	-0.06	-0.04004576	
8.6072	-0.06	-0.06	-0.06	-0.04004576	
8.6074	-0.06	-0.06	-0.06	-0.04004576	
8.6076	-0.06	-0.06	-0.06	-0.04004575	
8.6078	-0.06	-0.06	-0.06	-0.04004575	
8.608	-0.06	-0.06	-0.06	-0.04004573	
8.6082	-0.06	-0.06	-0.06	-0.04004572	
8.608399	-0.06	-0.06	-0.06	-0.0400457	
8.6086	-0.06	-0.06	-0.06	-0.04004568	
8.6088	-0.06	-0.06	-0.06	-0.04004566	
8.609	-0.06	-0.06	-0.06	-0.04004564	
8.6092	-0.06	-0.06	-0.06	-0.04004562	
8.6094	-0.06	-0.06	-0.06	-0.0400456	
8.6096	-0.06	-0.06	-0.06	-0.04004558	
8.609799	-0.06	-0.06	-0.06	-0.04004556	
8.61	-0.06	-0.06	-0.06	-0.04004554	
8.6102	-0.06	-0.06	-0.06	-0.04004552	
8.6104	-0.06	-0.06	-0.06	-0.0400455	
8.6106	-0.06	-0.06	-0.06	-0.04004548	
8.6108	-0.06	-0.06	-0.06	-0.04004547	
8.611	-0.06	-0.06	-0.06	-0.04004545	
8.611199	-0.06	-0.06	-0.06	-0.04004544	
8.6114	-0.06	-0.06	-0.06	-0.04004542	
8.6116	-0.06	-0.06	-0.06	-0.04004541	
8.6118	-0.06	-0.06	-0.06	-0.0400454	
8.612	-0.06	-0.06	-0.06	-0.04004539	
8.6122	-0.06	-0.06	-0.06	-0.04004538	
8.6124	-0.06	-0.06	-0.06	-0.04004538	
8.612599	-0.06	-0.06	-0.06	-0.04004538	
8.6128	-0.06	-0.06	-0.06	-0.04004538	
8.613	-0.06	-0.06	-0.06	-0.04004538	
8.6132	-0.06	-0.06	-0.06	-0.04004538	
8.6134	-0.06	-0.06	-0.06	-0.04004538	
8.6136	-0.06	-0.06	-0.06	-0.04004538	
8.6138	-0.06	-0.06	-0.06	-0.04004539	
8.613999	-0.06	-0.06	-0.06	-0.0400454	
8.6142	-0.06	-0.06	-0.06	-0.0400454	
8.6144	-0.06	-0.06	-0.06	-0.04004541	
8.6146	-0.06	-0.06	-0.06	-0.04004543	
8.614799	-0.06	-0.06	-0.06	-0.04004544	
8.615	-0.06	-0.06	-0.06	-0.04004546	
8.6152	-0.06	-0.06	-0.06	-0.04004548	
8.615399	-0.06	-0.06	-0.06	-0.04004551	
8.6156	-0.06	-0.06	-0.06	-0.04004554	
8.6158	-0.06	-0.06	-0.06	-0.04004557	
8.616	-0.06	-0.06	-0.06	-0.04004561	
8.616199	-0.06	-0.06	-0.06	-0.04004565	
8.6164	-0.06	-0.06	-0.06	-0.04004569	
8.6166	-0.06	-0.06	-0.06	-0.04004573	
8.616799	-0.06	-0.06	-0.06	-0.04004578	
8.617	-0.06	-0.06	-0.06	-0.04004583	
8.6172	-0.06	-0.06	-0.06	-0.04004588	
8.6174	-0.06	-0.06	-0.06	-0.04004594	
8.617599	-0.06	-0.06	-0.06	-0.040046	
8.6178	-0.06	-0.06	-0.06	-0.04004606	
8.618	-0.06	-0.06	-0.06	-0.04004613	
8.618199	-0.06	-0.06	-0.06	-0.0400462	
8.6184	-0.06	-0.06	-0.06	-0.04004627	
8.6186	-0.06	-0.06	-0.06	-0.04004634	
8.6188	-0.06	-0.06	-0.06	-0.04004642	
8.618999	-0.06	-0.06	-0.06	-0.0400465	
8.6192	-0.06	-0.06	-0.06	-0.04004658	
8.6194	-0.06	-0.06	-0.06	-0.04004666	
8.619599	-0.06	-0.06	-0.06	-0.04004674	
8.6198	-0.06	-0.06	-0.06	-0.04004683	
8.62	-0.06	-0.06	-0.06	-0.04004691	
8.6202	-0.06	-0.06	-0.06	-0.040047	
8.620399	-0.06	-0.06	-0.06	-0.04004709	
8.6206	-0.06	-0.06	-0.06	-0.04004717	
8.6208	-0.06	-0.06	-0.06	-0.04004726	
8.620999	-0.06	-0.06	-0.06	-0.04004735	
8.6212	-0.06	-0.06	-0.06	-0.04004744	
8.6214	-0.06	-0.06	-0.06	-0.04004753	
8.6216	-0.06	-0.06	-0.06	-0.04004762	
8.621799	-0.06	-0.06	-0.06	-0.04004771	
8.622	-0.06	-0.06	-0.06	-0.04004781	
8.6222	-0.06	-0.06	-0.06	-0.0400479	
8.622399	-0.06	-0.06	-0.06	-0.040048	
8.6226	-0.06	-0.06	-0.06	-0.04004809	
8.6228	-0.06	-0.06	-0.06	-0.04004819	
8.623	-0.06	-0.06	-0.06	-0.04004828	
8.623199	-0.06	-0.06	-0.06	-0.04004838	
8.6234	-0.06	-0.06	-0.06	-0.04004848	
8.6236	-0.06	-0.06	-0.06	-0.04004858	
8.623799	-0.06	-0.06	-0.06	-0.04004868	
8.624	-0.06	-0.06	-0.06	-0.04004878	
8.6242	-0.06	-0.06	-0.06	-0.04004888	
8.6244	-0.06	-0.06	-0.06	-0.04004898	
8.624599	-0.06	-0.06	-0.06	-0.04004909	
8.6248	-0.06	-0.06	-0.06	-0.04004919	
8.625	-0.06	-0.06	-0.06	-0.04004929	
8.625199	-0.06	-0.06	-0.06	-0.04004939	
8.6254	-0.06	-0.06	-0.06	-0.04004949	
8.6256	-0.06	-0.06	-0.06	-0.04004959	
8.6258	-0.06	-0.06	-0.06	-0.04004969	
8.625999	-0.06	-0.06	-0.06	-0.0400498	
8.6262	-0.06	-0.06	-0.06	-0.0400499	
8.6264	-0.06	-0.06	-0.06	-0.04005	
8.626599	-0.06	-0.06	-0.06	-0.0400501	
8.6268	-0.06	-0.06	-0.06	-0.0400502	
8.627	-0.06	-0.06	-0.06	-0.0400503	
8.6272	-0.06	-0.06	-0.06	-0.0400504	
8.627399	-0.06	-0.06	-0.06	-0.0400505	
8.6276	-0.06	-0.06	-0.06	-0.0400506	
8.6278	-0.06	-0.06	-0.06	-0.0400507	
8.627999	-0.06	-0.06	-0.06	-0.04005079	
8.6282	-0.06	-0.06	-0.06	-0.04005089	
8.6284	-0.06	-0.06	-0.06	-0.04005099	
8.6286	-0.06	-0.06	-0.06	-0.04005108	
8.628799	-0.06	-0.06	-0.06	-0.04005118	
8.629	-0.06	-0.06	-0.06	-0.04005128	
8.6292	-0.06	-0.06	-0.06	-0.04005137	
8.6294	-0.06	-0.06	-0.06	-0.04005148	
8.6296	-0.06	-0.06	-0.06	-0.04005157	
8.6298	-0.06	-0.06	-0.06	-0.04005167	
8.63	-0.06	-0.06	-0.06	-0.04005177	
8.630199	-0.06	-0.06	-0.06	-0.04005187	
8.6304	-0.06	-0.06	-0.06	-0.04005196	
8.6306	-0.06	-0.06	-0.06	-0.04005206	
8.6308	-0.06	-0.06	-0.06	-0.04005216	
8.631	-0.06	-0.06	-0.06	-0.04005225	
8.6312	-0.06	-0.06	-0.06	-0.04005235	
8.6314	-0.06	-0.06	-0.06	-0.04005245	
8.631599	-0.06	-0.06	-0.06	-0.04005254	
8.6318	-0.06	-0.06	-0.06	-0.04005264	
8.632	-0.06	-0.06	-0.06	-0.04005274	
8.6322	-0.06	-0.06	-0.06	-0.04005284	
8.6324	-0.06	-0.06	-0.06	-0.04005294	
8.6326	-0.06	-0.06	-0.06	-0.04005304	
8.6328	-0.06	-0.06	-0.06	-0.04005313	
8.632999	-0.06	-0.06	-0.06	-0.04005323	
8.6332	-0.06	-0.06	-0.06	-0.04005332	
8.6334	-0.06	-0.06	-0.06	-0.04005342	
8.6336	-0.06	-0.06	-0.06	-0.04005351	
8.6338	-0.06	-0.06	-0.06	-0.04005361	
8.634	-0.06	-0.06	-0.06	-0.0400537	
8.6342	-0.06	-0.06	-0.06	-0.04005379	
8.634399	-0.06	-0.06	-0.06	-0.04005388	
8.6346	-0.06	-0.06	-0.06	-0.04005397	
8.6348	-0.06	-0.06	-0.06	-0.04005407	
8.635	-0.06	-0.06	-0.06	-0.04005416	
8.6352	-0.06	-0.06	-0.06	-0.04005425	
8.6354	-0.06	-0.06	-0.06	-0.04005434	
8.6356	-0.06	-0.06	-0.06	-0.04005443	
8.635799	-0.06	-0.06	-0.06	-0.04005452	
8.636	-0.06	-0.06	-0.06	-0.0400546	
8.6362	-0.06	-0.06	-0.06	-0.04005469	
8.6364	-0.06	-0.06	-0.06	-0.04005478	
8.6366	-0.06	-0.06	-0.06	-0.04005486	
8.6368	-0.06	-0.06	-0.06	-0.04005494	
8.637	-0.06	-0.06	-0.06	-0.04005503	
8.637199	-0.06	-0.06	-0.06	-0.04005511	
8.6374	-0.06	-0.06	-0.06	-0.0400552	
8.6376	-0.06	-0.06	-0.06	-0.04005528	
8.6378	-0.06	-0.06	-0.06	-0.04005537	
8.638	-0.06	-0.06	-0.06	-0.04005545	
8.6382	-0.06	-0.06	-0.06	-0.04005554	
8.6384	-0.06	-0.06	-0.06	-0.04005562	
8.638599	-0.06	-0.06	-0.06	-0.0400557	
8.6388	-0.06	-0.06	-0.06	-0.04005579	
8.639	-0.06	-0.06	-0.06	-0.04005587	
8.6392	-0.06	-0.06	-0.06	-0.04005595	
8.6394	-0.06	-0.06	-0.06	-0.04005603	
8.6396	-0.06	-0.06	-0.06	-0.04005611	
8.6398	-0.06	-0.06	-0.06	-0.04005619	
8.639999	-0.06	-0.06	-0.06	-0.04005627	
8.6402	-0.06	-0.06	-0.06	-0.04005635	
8.6404	-0.06	-0.06	-0.06	-0.04005643	
8.6406	-0.06	-0.06	-0.06	-0.04005651	
8.6408	-0.06	-0.06	-0.06	-0.0400566	
8.641	-0.06	-0.06	-0.06	-0.04005668	
8.6412	-0.06	-0.06	-0.06	-0.04005676	
8.641399	-0.06	-0.06	-0.06	-0.04005685	
8.6416	-0.06	-0.06	-0.06	-0.04005693	
8.6418	-0.06	-0.06	-0.06	-0.04005701	
8.642	-0.06	-0.06	-0.06	-0.04005709	
8.6422	-0.06	-0.06	-0.06	-0.04005717	
8.6424	-0.06	-0.06	-0.06	-0.04005725	
8.6426	-0.06	-0.06	-0.06	-0.04005733	
8.642799	-0.06	-0.06	-0.06	-0.04005741	
8.643	-0.06	-0.06	-0.06	-0.04005748	
8.6432	-0.06	-0.06	-0.06	-0.04005755	
8.6434	-0.06	-0.06	-0.06	-0.04005763	
8.6436	-0.06	-0.06	-0.06	-0.0400577	
8.6438	-0.06	-0.06	-0.06	-0.04005777	
8.644	-0.06	-0.06	-0.06	-0.04005784	
8.644199	-0.06	-0.06	-0.06	-0.04005791	
8.6444	-0.06	-0.06	-0.06	-0.04005798	
8.6446	-0.06	-0.06	-0.06	-0.04005804	
8.6448	-0.06	-0.06	-0.06	-0.04005811	
8.645	-0.06	-0.06	-0.06	-0.04005818	
8.6452	-0.06	-0.06	-0.06	-0.04005825	
8.6454	-0.06	-0.06	-0.06	-0.04005831	
8.645599	-0.06	-0.06	-0.06	-0.04005838	
8.6458	-0.06	-0.06	-0.06	-0.04005844	
8.646	-0.06	-0.06	-0.06	-0.0400585	
8.6462	-0.06	-0.06	-0.06	-0.04005856	
8.646399	-0.06	-0.06	-0.06	-0.04005861	
8.6466	-0.06	-0.06	-0.06	-0.04005866	
8.6468	-0.06	-0.06	-0.06	-0.04005871	
8.646999	-0.06	-0.06	-0.06	-0.04005876	
8.6472	-0.06	-0.06	-0.06	-0.04005881	
8.6474	-0.06	-0.06	-0.06	-0.04005885	
8.6476	-0.06	-0.06	-0.06	-0.0400589	
8.647799	-0.06	-0.06	-0.06	-0.04005894	
8.648	-0.06	-0.06	-0.06	-0.04005899	
8.6482	-0.06	-0.06	-0.06	-0.04005903	
8.648399	-0.06	-0.06	-0.06	-0.04005908	
8.6486	-0.06	-0.06	-0.06	-0.04005912	
8.6488	-0.06	-0.06	-0.06	-0.04005917	
8.649	-0.06	-0.06	-0.06	-0.04005922	
8.649199	-0.06	-0.06	-0.06	-0.04005926	
8.6494	-0.06	-0.06	-0.06	-0.04005931	
8.6496	-0.06	-0.06	-0.06	-0.04005936	
8.649799	-0.06	-0.06	-0.06	-0.04005941	
8.65	-0.06	-0.06	-0.06	-0.04005946	
8.6502	-0.06	-0.06	-0.06	-0.04005951	
8.6504	-0.06	-0.06	-0.06	-0.04005955	
8.650599	-0.06	-0.06	-0.06	-0.0400596	
8.6508	-0.06	-0.06	-0.06	-0.04005964	
8.651	-0.06	-0.06	-0.06	-0.04005969	
8.651199	-0.06	-0.06	-0.06	-0.04005973	
8.6514	-0.06	-0.06	-0.06	-0.04005978	
8.6516	-0.06	-0.06	-0.06	-0.04005982	
8.6518	-0.06	-0.06	-0.06	-0.04005987	
8.651999	-0.06	-0.06	-0.06	-0.04005991	
8.6522	-0.06	-0.06	-0.06	-0.04005996	
8.6524	-0.06	-0.06	-0.06	-0.04006	
8.652599	-0.06	-0.06	-0.06	-0.04006005	
8.6528	-0.06	-0.06	-0.06	-0.0400601	
8.653	-0.06	-0.06	-0.06	-0.04006015	
8.6532	-0.06	-0.06	-0.06	-0.0400602	
8.653399	-0.06	-0.06	-0.06	-0.04006025	
8.6536	-0.06	-0.06	-0.06	-0.0400603	
8.6538	-0.06	-0.06	-0.06	-0.04006036	
8.653999	-0.06	-0.06	-0.06	-0.04006041	
8.6542	-0.06	-0.06	-0.06	-0.04006047	
8.6544	-0.06	-0.06	-0.06	-0.04006052	
8.6546	-0.06	-0.06	-0.06	-0.04006058	
8.654799	-0.06	-0.06	-0.06	-0.04006064	
8.655	-0.06	-0.06	-0.06	-0.0400607	
8.6552	-0.06	-0.06	-0.06	-0.04006076	
8.655399	-0.06	-0.06	-0.06	-0.04006082	
8.6556	-0.06	-0.06	-0.06	-0.04006088	
8.6558	-0.06	-0.06	-0.06	-0.04006094	
8.656	-0.06	-0.06	-0.06	-0.04006101	
8.656199	-0.06	-0.06	-0.06	-0.04006107	
8.6564	-0.06	-0.06	-0.06	-0.04006113	
8.6566	-0.06	-0.06	-0.06	-0.04006119	
8.656799	-0.06	-0.06	-0.06	-0.04006124	
8.657	-0.06	-0.06	-0.06	-0.0400613	
8.6572	-0.06	-0.06	-0.06	-0.04006134	
8.6574	-0.06	-0.06	-0.06	-0.04006139	
8.657599	-0.06	-0.06	-0.06	-0.04006144	
8.6578	-0.06	-0.06	-0.06	-0.04006149	
8.658	-0.06	-0.06	-0.06	-0.04006153	
8.658199	-0.06	-0.06	-0.06	-0.04006157	
8.6584	-0.06	-0.06	-0.06	-0.04006161	
8.6586	-0.06	-0.06	-0.06	-0.04006165	
8.6588	-0.06	-0.06	-0.06	-0.04006169	
8.658999	-0.06	-0.06	-0.06	-0.04006173	
8.6592	-0.06	-0.06	-0.06	-0.04006177	
8.6594	-0.06	-0.06	-0.06	-0.04006181	
8.6596	-0.06	-0.06	-0.06	-0.04006185	
8.6598	-0.06	-0.06	-0.06	-0.04006189	
8.66	-0.06	-0.06	-0.06	-0.04006193	
8.6602	-0.06	-0.06	-0.06	-0.04006197	
8.660399	-0.06	-0.06	-0.06	-0.04006201	
8.6606	-0.06	-0.06	-0.06	-0.04006205	
8.6608	-0.06	-0.06	-0.06	-0.04006209	
8.661	-0.06	-0.06	-0.06	-0.04006213	
8.6612	-0.06	-0.06	-0.06	-0.04006217	
8.6614	-0.06	-0.06	-0.06	-0.04006221	
8.6616	-0.06	-0.06	-0.06	-0.04006225	
8.661799	-0.06	-0.06	-0.06	-0.04006229	
8.662	-0.06	-0.06	-0.06	-0.04006233	
8.6622	-0.06	-0.06	-0.06	-0.04006237	
8.6624	-0.06	-0.06	-0.06	-0.0400624	
8.6626	-0.06	-0.06	-0.06	-0.04006244	
8.6628	-0.06	-0.06	-0.06	-0.04006247	
8.663	-0.06	-0.06	-0.06	-0.0400625	
8.663199	-0.06	-0.06	-0.06	-0.04006253	
8.6634	-0.06	-0.06	-0.06	-0.04006256	
8.6636	-0.06	-0.06	-0.06	-0.04006259	
8.6638	-0.06	-0.06	-0.06	-0.04006261	
8.664	-0.06	-0.06	-0.06	-0.04006264	
8.6642	-0.06	-0.06	-0.06	-0.04006267	
8.6644	-0.06	-0.06	-0.06	-0.04006271	
8.664599	-0.06	-0.06	-0.06	-0.04006274	
8.6648	-0.06	-0.06	-0.06	-0.04006277	
8.665	-0.06	-0.06	-0.06	-0.04006281	
8.6652	-0.06	-0.06	-0.06	-0.04006285	
8.6654	-0.06	-0.06	-0.06	-0.04006289	
8.6656	-0.06	-0.06	-0.06	-0.04006293	
8.6658	-0.06	-0.06	-0.06	-0.04006298	
8.665999	-0.06	-0.06	-0.06	-0.04006302	
8.6662	-0.06	-0.06	-0.06	-0.04006306	
8.6664	-0.06	-0.06	-0.06	-0.04006311	
8.6666	-0.06	-0.06	-0.06	-0.04006315	
8.6668	-0.06	-0.06	-0.06	-0.04006319	
8.667	-0.06	-0.06	-0.06	-0.04006324	
8.6672	-0.06	-0.06	-0.06	-0.04006328	
8.667399	-0.06	-0.06	-0.06	-0.04006333	
8.6676	-0.06	-0.06	-0.06	-0.04006337	
8.6678	-0.06	-0.06	-0.06	-0.04006342	
8.668	-0.06	-0.06	-0.06	-0.04006347	
8.6682	-0.06	-0.06	-0.06	-0.04006352	
8.6684	-0.06	-0.06	-0.06	-0.04006357	
8.6686	-0.06	-0.06	-0.06	-0.04006362	
8.668799	-0.06	-0.06	-0.06	-0.04006368	
8.669	-0.06	-0.06	-0.06	-0.04006373	
8.6692	-0.06	-0.06	-0.06	-0.04006379	
8.6694	-0.06	-0.06	-0.06	-0.04006385	
8.6696	-0.06	-0.06	-0.06	-0.04006391	
8.6698	-0.06	-0.06	-0.06	-0.04006397	
8.67	-0.06	-0.06	-0.06	-0.04006404	
8.670199	-0.06	-0.06	-0.06	-0.0400641	
8.6704	-0.06	-0.06	-0.06	-0.04006417	
8.6706	-0.06	-0.06	-0.06	-0.04006424	
8.6708	-0.06	-0.06	-0.06	-0.04006431	
8.671	-0.06	-0.06	-0.06	-0.04006438	
8.6712	-0.06	-0.06	-0.06	-0.04006445	
8.6714	-0.06	-0.06	-0.06	-0.04006452	
8.671599	-0.06	-0.06	-0.06	-0.0400646	
8.6718	-0.06	-0.06	-0.06	-0.04006466	
8.672	-0.06	-0.06	-0.06	-0.04006473	
8.6722	-0.06	-0.06	-0.06	-0.0400648	
8.6724	-0.06	-0.06	-0.06	-0.04006487	
8.6726	-0.06	-0.06	-0.06	-0.04006493	
8.6728	-0.06	-0.06	-0.06	-0.040065	
8.672999	-0.06	-0.06	-0.06	-0.04006506	
8.6732	-0.06	-0.06	-0.06	-0.04006512	
8.6734	-0.06	-0.06	-0.06	-0.04006517	
8.6736	-0.06	-0.06	-0.06	-0.04006522	
8.6738	-0.06	-0.06	-0.06	-0.04006527	
8.674	-0.06	-0.06	-0.06	-0.04006531	
8.6742	-0.06	-0.06	-0.06	-0.04006535	
8.674399	-0.06	-0.06	-0.06	-0.04006539	
8.6746	-0.06	-0.06	-0.06	-0.04006542	
8.6748	-0.06	-0.06	-0.06	-0.04006545	
8.675	-0.06	-0.06	-0.06	-0.04006546	
8.6752	-0.06	-0.06	-0.06	-0.04006548	
8.6754	-0.06	-0.06	-0.06	-0.04006549	
8.6756	-0.06	-0.06	-0.06	-0.0400655	
8.675799	-0.06	-0.06	-0.06	-0.0400655	
8.676	-0.06	-0.06	-0.06	-0.04006549	
8.6762	-0.06	-0.06	-0.06	-0.04006548	
8.6764	-0.06	-0.06	-0.06	-0.04006547	
8.6766	-0.06	-0.06	-0.06	-0.04006544	
8.6768	-0.06	-0.06	-0.06	-0.04006542	
8.677	-0.06	-0.06	-0.06	-0.04006538	
8.677199	-0.06	-0.06	-0.06	-0.04006534	
8.6774	-0.06	-0.06	-0.06	-0.04006529	
8.6776	-0.06	-0.06	-0.06	-0.04006524	
8.6778	-0.06	-0.06	-0.06	-0.04006518	
8.677999	-0.06	-0.06	-0.06	-0.04006511	
8.6782	-0.06	-0.06	-0.06	-0.04006504	
8.6784	-0.06	-0.06	-0.06	-0.04006496	
8.678599	-0.06	-0.06	-0.06	-0.04006488	
8.6788	-0.06	-0.06	-0.06	-0.04006478	
8.679	-0.06	-0.06	-0.06	-0.04006469	
8.6792	-0.06	-0.06	-0.06	-0.04006458	
8.679399	-0.06	-0.06	-0.06	-0.04006447	
8.6796	-0.06	-0.06	-0.06	-0.04006435	
8.6798	-0.06	-0.06	-0.06	-0.04006423	
8.679999	-0.06	-0.06	-0.06	-0.0400641	
8.6802	-0.06	-0.06	-0.06	-0.04006397	
8.6804	-0.06	-0.06	-0.06	-0.04006382	
8.6806	-0.06	-0.06	-0.06	-0.04006368	
8.680799	-0.06	-0.06	-0.06	-0.04006352	
8.681	-0.06	-0.06	-0.06	-0.04006336	
8.6812	-0.06	-0.06	-0.06	-0.0400632	
8.681399	-0.06	-0.06	-0.06	-0.04006303	
8.6816	-0.06	-0.06	-0.06	-0.04006285	
8.6818	-0.06	-0.06	-0.06	-0.04006267	
8.682	-0.06	-0.06	-0.06	-0.04006248	
8.682199	-0.06	-0.06	-0.06	-0.04006229	
8.6824	-0.06	-0.06	-0.06	-0.04006209	
8.6826	-0.06	-0.06	-0.06	-0.04006189	
8.682799	-0.06	-0.06	-0.06	-0.04006169	
8.683	-0.06	-0.06	-0.06	-0.04006148	
8.6832	-0.06	-0.06	-0.06	-0.04006128	
8.6834	-0.06	-0.06	-0.06	-0.04006107	
8.683599	-0.06	-0.06	-0.06	-0.04006087	
8.6838	-0.06	-0.06	-0.06	-0.04006066	
8.684	-0.06	-0.06	-0.06	-0.04006046	
8.684199	-0.06	-0.06	-0.06	-0.04006027	
8.6844	-0.06	-0.06	-0.06	-0.04006007	
8.6846	-0.06	-0.06	-0.06	-0.04005989	
8.6848	-0.06	-0.06	-0.06	-0.0400597	
8.684999	-0.06	-0.06	-0.06	-0.04005953	
8.6852	-0.06	-0.06	-0.06	-0.04005936	
8.6854	-0.06	-0.06	-0.06	-0.0400592	
8.685599	-0.06	-0.06	-0.06	-0.04005904	
